time_s,lat_deg,lon_deg,alt_m
1779965519.7551143,41.14162897477254,-8.693494026998334,56.45119604188949
1779965519.7954226,41.14162896582527,-8.693494027446583,56.45380462426692
1779965519.8365748,41.14162908054697,-8.69349438105007,56.44333152845502
1779965519.8761759,41.14162917888915,-8.693494720567566,56.43682911898941
1779965519.9159923,41.14162916375824,-8.693494782044313,56.44165586028248
1779965519.9560812,41.14162922779533,-8.693495023580049,56.42217237967998
1779965519.9957232,41.14162920425816,-8.693495118445304,56.43484007194638
1779965520.0358832,41.14162924209051,-8.693495316269892,56.434465328231454
1779965520.0755808,41.141629295994626,-8.693495558634304,56.43234598264098
1779965520.115361,41.141629280840974,-8.693495718223225,56.449299591593444
1779965520.1552126,41.14162933500463,-8.693495980392294,56.45086243469268
1779965520.1951005,41.14162931255731,-8.693496161922322,56.47191503085196
1779965520.2350886,41.141629322476696,-8.693496364883467,56.49071679171175
1779965520.2752666,41.1416293305938,-8.693496570632297,56.51127518899739
1779965520.3156457,41.14162929510287,-8.693496756254186,56.54033172316849
1779965520.3556972,41.14162931326704,-8.693496965621636,56.56661412678659
1779965520.3957422,41.141629268930416,-8.693497155094805,56.59888005722314
1779965520.4358194,41.141629249497704,-8.693497344605293,56.632739594206214
1779965520.4756622,41.141629226998255,-8.693497535246088,56.66722755506635
1779965520.5155215,41.141629173919334,-8.693497726424138,56.70278035849333
1779965520.5553994,41.14162917100322,-8.693497921385273,56.73969898559153
1779965520.5952766,41.141629117199514,-8.693498113131923,56.77519411407411
1779965520.6352398,41.14162908575915,-8.693498309029595,56.810508059337735
1779965520.6750863,41.14162906145006,-8.693498504658924,56.845260890200734
1779965520.7154675,41.14162901220908,-8.693498701486645,56.87749574612826
1779965520.755725,41.1416289995706,-8.693498906673025,56.909188884310424
1779965520.7956502,41.14162896343934,-8.693499094798943,56.93890979979187
1779965520.8356094,41.141628949649075,-8.69349928017776,56.96639684122056
1779965520.8755183,41.141628942961646,-8.693499461335735,56.9919568002224
1779965520.9163077,41.141628931566416,-8.69349963787254,57.014700785279274
1779965520.9558525,41.141628954507816,-8.693499809372945,57.03533041290939
1779965520.995533,41.14162896049215,-8.693499977288264,57.05254324991256
1779965521.0361812,41.14162898674497,-8.693500139825918,57.06658433191478
1779965521.07589,41.14162902410457,-8.693500298562846,57.07763841561973
1779965521.1159472,41.141629049940235,-8.69350046199942,57.085255465470254
1779965521.15586,41.141629098808124,-8.693500630552936,57.090614271350205
1779965521.1956937,41.14162912499259,-8.693500795427243,57.09132348559797
1779965521.2356277,41.141629164003675,-8.693500961158556,57.08996908925474
1779965521.2755213,41.14162920315003,-8.693501126686495,57.085415329784155
1779965521.3154173,41.14162922743753,-8.693501292772396,57.07813632115722
1779965521.355378,41.14162925445165,-8.693501468322285,57.07000649627298
1779965521.3953762,41.14162926510543,-8.693501632333355,57.05881022289395
1779965521.435313,41.14162927296573,-8.693501795912125,57.047835148870945
1779965521.4752185,41.141629271599314,-8.69350195517667,57.03668438736349
1779965521.5154698,41.14162925268684,-8.693502109684056,57.02544428035617
1779965521.5557203,41.14162922273903,-8.693502270137992,57.01635863352567
1779965521.5956857,41.14162918241201,-8.693502413784927,57.00730259437114
1779965521.6357381,41.14162913477932,-8.69350255424205,57.00012590922415
1779965521.6756341,41.14162907247987,-8.69350269419895,56.99451807234436
1779965521.7157478,41.141628998973765,-8.693502827252917,56.98955146595836
1779965521.7555885,41.14162891606119,-8.69350295865897,56.98707657121122
1779965521.79544,41.14162882573022,-8.693503083251528,56.985257036052644
1779965521.8356917,41.14162873122934,-8.693503204553588,56.9852309692651
1779965521.8756566,41.141628632765126,-8.693503318715493,56.98675058130175
1779965521.9157877,41.141628524862625,-8.693503429875452,56.98902763053775
1779965521.9557972,41.14162841300249,-8.693503539634063,56.99306637980044
1779965521.995733,41.14162830080015,-8.693503637463621,56.99756246060133
1779965522.0358293,41.141628189726674,-8.693503734573639,57.00229390710592
1779965522.0756466,41.14162807683558,-8.693503828115157,57.007815945893526
1779965522.1155999,41.141627964561806,-8.693503913142521,57.012935812585056
1779965522.1555862,41.141627862197,-8.693504000468122,57.0176806030795
1779965522.195413,41.141627755230466,-8.693504076588487,57.02193349413574
1779965522.235317,41.14162766196742,-8.693504150689916,57.02449274249375
1779965522.275184,41.141627575985936,-8.693504219410428,57.025698331184685
1779965522.3157723,41.14162749172047,-8.693504281354096,57.02533009368926
1779965522.356331,41.14162742467431,-8.693504343811929,57.0221413038671
1779965522.3960578,41.14162736049963,-8.693504397226423,57.0171465119347
1779965522.4359603,41.14162730420537,-8.693504455062222,57.00971036590636
1779965522.4757507,41.14162725831153,-8.693504509399663,56.99945330992341
1779965522.5156567,41.1416272241563,-8.69350455208661,56.98733760416508
1779965522.5558395,41.14162720449821,-8.693504599314656,56.97198743093759
1779965522.5955555,41.14162719382453,-8.693504633019913,56.954577882774174
1779965522.635522,41.14162719330981,-8.69350466492076,56.935298015363514
1779965522.6752992,41.141627201379464,-8.693504697402332,56.91309870686382
1779965522.7155278,41.14162721733439,-8.69350472673547,56.88905340898782
1779965522.7556918,41.14162723679237,-8.693504764585912,56.86335913091898
1779965522.795769,41.141627263320686,-8.69350479810415,56.83573339879513
1779965522.8358262,41.14162729208731,-8.693504835997643,56.80745007377118
1779965522.8757114,41.141627321467055,-8.693504879575974,56.77823473699391
1779965522.9156475,41.14162734947527,-8.693504929024359,56.74824713729322
1779965522.9556015,41.14162738044549,-8.693504993641717,56.71816344372928
1779965522.9954743,41.14162739900158,-8.693505062575998,56.688923155888915
1779965523.035443,41.141627407460824,-8.693505141809728,56.66059910040349
1779965523.0754335,41.141627405986675,-8.693505231895195,56.63431254122406
1779965523.1153207,41.14162739672642,-8.693505333527794,56.60990711301565
1779965523.1556633,41.141627383447286,-8.693505443918887,56.586605947464705
1779965523.195827,41.14162735692656,-8.693505564334977,56.56811220385134
1779965523.2378972,41.14162732272555,-8.693505694811492,56.551733260042965
1779965523.2770853,41.14162728184394,-8.693505831284279,56.53948572650552
1779965523.3164036,41.14162722901887,-8.693505977715587,56.5322749633342
1779965523.3559957,41.141627167364035,-8.693506137658126,56.52700260095298
1779965523.3957233,41.141627094905914,-8.69350630175391,56.52834451571107
1779965523.4360995,41.14162701883744,-8.693506470549602,56.53228057269007
1779965523.4758239,41.14162693402756,-8.69350664606025,56.54026378598064
1779965523.5155249,41.14162684076446,-8.69350682524313,56.55362224299461
1779965523.5553858,41.141626750772886,-8.693507002184058,56.56782057136297
1779965523.5956867,41.14162665115337,-8.69350718273145,56.587895636446774
1779965523.6359491,41.14162655612874,-8.693507356483927,56.6105947541073
1779965523.6758976,41.141626468707535,-8.693507519587445,56.63606093265116
1779965523.7159078,41.14162638756531,-8.693507670673013,56.666004435159266
1779965523.755834,41.14162632089978,-8.693507810823354,56.69646042678505
1779965523.7958505,41.14162625243987,-8.693507944443502,56.7301548467949
1779965523.8358965,41.141626194847994,-8.693508070994065,56.76404416654259
1779965523.8756618,41.141626147857075,-8.693508185983086,56.79851845651865
1779965523.915515,41.14162610643742,-8.693508291784882,56.834156152792275
1779965523.9553952,41.141626076797266,-8.693508389248594,56.867653145454824
1779965523.9952588,41.141626047027344,-8.69350848581388,56.90201728511602
1779965524.0356789,41.14162603034671,-8.693508575640642,56.93415301758796
1779965524.0757966,41.141626022288946,-8.693508661023175,56.964334229938686
1779965524.1158032,41.14162601536559,-8.693508745122099,56.99379875138402
1779965524.1557739,41.141626026810684,-8.693508823025246,57.01897247787565
1779965524.1957052,41.1416260365354,-8.6935089014896,57.04320530593395
1779965524.2358284,41.14162605704885,-8.69350897926622,57.06325401365757
1779965524.2756543,41.141626084210586,-8.693509058237566,57.07980773039162
1779965524.315611,41.14162611059957,-8.693509141067734,57.09419740643352
1779965524.3554862,41.14162614809907,-8.693509227372914,57.103389791212976
1779965524.3953807,41.14162618198162,-8.693509317128393,57.11039573326707
1779965524.4354048,41.14162622308777,-8.693509410370869,57.112481341697276
1779965524.475598,41.14162626234846,-8.693509510305027,57.11122116073966
1779965524.5158176,41.14162630005551,-8.693509613953221,57.106973024085164
1779965524.5558956,41.14162634648926,-8.693509719751585,57.09778514876962
1779965524.595938,41.141626382609786,-8.693509826724032,57.087808119133115
1779965524.6360414,41.1416264185301,-8.693509940929276,57.073483298532665
1779965524.6758492,41.141626451971774,-8.693510053702456,57.05734712444246
1779965524.715804,41.14162647886574,-8.693510167603545,57.03964405693114
1779965524.7557046,41.14162650168425,-8.693510287717592,57.0183416204527
1779965524.7955883,41.14162651914422,-8.693510403109995,56.997928579337895
1779965524.8355896,41.14162653482402,-8.693510522340397,56.974733334966004
1779965524.8754165,41.141626544487366,-8.693510643154717,56.950919618830085
1779965524.915538,41.14162654732417,-8.69351076181519,56.928061860613525
1779965524.9557855,41.14162654805317,-8.693510887951273,56.90259897895157
1779965524.995868,41.14162653954275,-8.693511010436552,56.879964051768184
1779965525.0363023,41.14162652615804,-8.693511136780302,56.85690928809345
1779965525.0760415,41.141626506721636,-8.693511266038152,56.834561355412006
1779965525.1159303,41.14162647923655,-8.693511395334667,56.815253489650786
1779965525.155815,41.14162645017411,-8.69351152987783,56.79522373713553
1779965525.1956694,41.14162641738458,-8.693511658230682,56.77974195685238
1779965525.2355642,41.141626385266285,-8.693511785787072,56.76522373780608
1779965525.2754977,41.14162635065241,-8.693511913725448,56.75343340262771
1779965525.3156002,41.14162631222759,-8.693512042552019,56.74483060371131
1779965525.3557851,41.14162627465207,-8.693512176263928,56.73620253056288
1779965525.395913,41.141626233722945,-8.693512306548902,56.733274679630995
1779965525.4361057,41.1416261945416,-8.693512439696631,56.73017839342356
1779965525.475998,41.14162615452057,-8.693512574527366,56.73021781537682
1779965525.516125,41.1416261120423,-8.693512713695302,56.73287046328187
1779965525.555943,41.14162607255339,-8.693512858091207,56.73434699419886
1779965525.5957856,41.141626027303715,-8.69351300798743,56.74022559449077
1779965525.6360064,41.14162598423053,-8.69351316314967,56.74458864051849
1779965525.6757615,41.14162594032847,-8.693513324787165,56.74989552050829
1779965525.7155952,41.14162589394525,-8.693513494783376,56.756630424410105
1779965525.7554636,41.141625852169625,-8.693513670109468,56.76007436402142
1779965525.7956874,41.1416258078718,-8.693513854736425,56.766033292748034
1779965525.836044,41.14162576768069,-8.693514046021997,56.768919913098216
1779965525.8760707,41.14162573078885,-8.693514243703401,56.770566874183714
1779965525.9160488,41.141625695129456,-8.693514448204855,56.7728000190109
1779965525.9559598,41.141625666117946,-8.693514655937559,56.77074911352247
1779965525.9958448,41.1416256386856,-8.693514872523492,56.76946232840419
1779965526.0359042,41.14162561702613,-8.693515089674316,56.76565666310489
1779965526.0757396,41.14162560003162,-8.693515311941333,56.75953534152359
1779965526.115678,41.14162558878974,-8.693515538756646,56.75331084895879
1779965526.155601,41.14162558735532,-8.693515761634623,56.74372018035501
1779965526.1954923,41.14162559074344,-8.6935159898809,56.73429015465081
1779965526.235466,41.14162560239569,-8.693516214415762,56.72286565043032
1779965526.275347,41.141625623688256,-8.693516435875388,56.71039051376283
1779965526.3156476,41.14162565665244,-8.69351665021201,56.698733762837946
1779965526.3559992,41.14162570756182,-8.693516844046702,56.6864526681602
1779965526.3960745,41.14162576782203,-8.693517036471418,56.675267873331904
1779965526.4361675,41.14162583300911,-8.69351722953004,56.662691346369684
1779965526.4760432,41.1416259069527,-8.693517414284786,56.652009571902454
1779965526.5160093,41.14162598671097,-8.693517596686164,56.64196486398578
1779965526.556009,41.14162606802436,-8.693517778775563,56.63094245176762
1779965526.5958567,41.14162615960983,-8.693517952837963,56.62341794651002
1779965526.6358304,41.14162625787301,-8.693518122043814,56.61467974353582
1779965526.675678,41.14162635833905,-8.693518290808905,56.60788987297565
1779965526.7155383,41.14162646668092,-8.693518454051361,56.60322445910424
1779965526.7556021,41.14162658093971,-8.693518612057487,56.59749700687826
1779965526.7956693,41.14162669896516,-8.693518768058054,56.595765268430114
1779965526.8358805,41.1416268197868,-8.693518924859346,56.59324041940272
1779965526.8758814,41.141626945106005,-8.693519079106569,56.591854594647884
1779965526.9159064,41.14162707022624,-8.693519235369969,56.59290635678917
1779965526.9558067,41.14162719432263,-8.693519399166078,56.5923822382465
1779965526.9956787,41.14162731972228,-8.693519561370904,56.594912747852504
1779965527.0356133,41.14162744064615,-8.693519732226152,56.59676271304488
1779965527.0754693,41.14162755693899,-8.693519913469043,56.598277752287686
1779965527.1154032,41.141627671249275,-8.693520100287857,56.601840247400105
1779965527.1554654,41.14162777834186,-8.69352030242639,56.60349564161152
1779965527.1957319,41.141627878083014,-8.693520514715155,56.607055314816535
1779965527.2358913,41.14162797202282,-8.693520737646676,56.61036689579487
1779965527.2758462,41.14162805781151,-8.69352097536756,56.61292049381882
1779965527.31578,41.14162813467499,-8.693521226040195,56.61641111411154
1779965527.3557088,41.14162820388749,-8.693521491238425,56.618670869618654
1779965527.3955758,41.14162826831822,-8.693521763611798,56.62145717535168
1779965527.4357736,41.141628327529325,-8.693522045722316,56.62370151747018
1779965527.475559,41.141628379513605,-8.69352233893431,56.625533380545676
1779965527.515377,41.1416284230857,-8.693522644511189,56.626845768652856
1779965527.5557296,41.14162846275982,-8.693522959186245,56.62697285413742
1779965527.5958035,41.14162849308169,-8.693523280617681,56.62793864030391
1779965527.6358366,41.14162851848185,-8.69352360985183,56.62726186029613
1779965527.6757765,41.141628537268566,-8.69352394427815,56.62696624267846
1779965527.7157702,41.14162854911297,-8.693524284832904,56.62684189993888
1779965527.755701,41.141628561485746,-8.693524623407258,56.625150044448674
1779965527.7956107,41.141628568784895,-8.693524959675965,56.62619149684906
1779965527.8357124,41.141628581825,-8.693525290258833,56.62581482715905
1779965527.875475,41.14162859339934,-8.693525612382262,56.627041563391685
1779965527.9157,41.141628608470995,-8.693525917194835,56.63056725822389
1779965527.955686,41.1416286366145,-8.693526205156251,56.632505275309086
1779965527.9957259,41.14162865797665,-8.693526484852349,56.63792691100389
1779965528.0358405,41.14162868272967,-8.693526753575258,56.64350300934166
1779965528.0758104,41.14162871224278,-8.693527013163528,56.64872009214014
1779965528.1158257,41.14162873388853,-8.693527276421218,56.65510047506541
1779965528.1557856,41.1416287601358,-8.69352753826969,56.659200756810606
1779965528.195621,41.14162878556352,-8.693527794320874,56.66431146208197
1779965528.235805,41.14162881553009,-8.69352804717264,56.66786892618984
1779965528.2755692,41.14162884449962,-8.693528302709485,56.66975804697722
1779965528.3155978,41.14162887805713,-8.693528552480167,56.67150629032403
1779965528.355512,41.14162892096042,-8.693528797810751,56.67084048874676
1779965528.3953702,41.14162896113805,-8.693529046869655,56.66895218659192
1779965528.4354804,41.141629012387114,-8.693529290772364,56.6647677551955
1779965528.4754486,41.14162907144818,-8.693529532054308,56.65785872749984
1779965528.515802,41.14162913013357,-8.693529778231524,56.6488404404372
1779965528.55576,41.14162919707723,-8.693530024867188,56.6362400399521
1779965528.5957067,41.14162926702748,-8.69353027624366,56.62090197764337
1779965528.635834,41.14162934415771,-8.69353053268805,56.60171141382307
1779965528.6756477,41.141629425846475,-8.693530793314162,56.579190293326974
1779965528.71592,41.14162951113822,-8.693531058289182,56.55371810682118
1779965528.7560208,41.14162960541375,-8.693531328683214,56.524263423867524
1779965528.7956054,41.141629698587955,-8.693531603505315,56.492360648699105
1779965528.835434,41.14162979995504,-8.693531878162625,56.45766302291304
1779965528.8751907,41.141629905833426,-8.693532155261732,56.4206326007843
1779965528.91554,41.141630011194174,-8.693532437137078,56.382340031675994
1779965528.9558113,41.141630121403786,-8.693532720658233,56.34265804104507
1779965528.9956753,41.141630229912884,-8.693532999907935,56.304726876318455
1779965529.035644,41.141630338339624,-8.693533275955135,56.26848554704338
1779965529.0754743,41.14163044038538,-8.693533552598774,56.23522286117077
1779965529.1153407,41.14163053327624,-8.693533828969574,56.206651399843395
1779965529.155202,41.14163062573691,-8.69353409447489,56.182729416526854
1779965529.1950512,41.14163071245195,-8.693534346989283,56.16664603538811
1779965529.2351923,41.141630795506536,-8.69353459447376,56.15603831410408
1779965529.2754898,41.14163087932468,-8.693534827910984,56.15203998796642
1779965529.3155503,41.141630957757336,-8.693535055801927,56.15479669254273
1779965529.3555262,41.14163102692391,-8.693535294127257,56.16121067106724
1779965529.3955305,41.14163108970304,-8.69353552285479,56.17466716468334
1779965529.435416,41.14163114366737,-8.69353575471065,56.19134927820414
1779965529.4752884,41.14163118334534,-8.693535991370915,56.21311912406236
1779965529.515192,41.14163121888708,-8.693536219833195,56.240761642344296
1779965529.555188,41.14163125547613,-8.693536439824204,56.27061612717807
1779965529.5950274,41.1416312820761,-8.693536647883525,56.307597829028964
1779965529.6351368,41.14163129617737,-8.693536860820235,56.34721143171191
1779965529.6753466,41.14163130952507,-8.693537061146356,56.38976274430752
1779965529.7157364,41.14163132085759,-8.693537242832662,56.43733832426369
1779965529.7556348,41.14163132575996,-8.693537430914287,56.48418891150504
1779965529.7954278,41.14163132281088,-8.693537609334273,56.534430518746376
1779965529.8353913,41.14163131880158,-8.69353778162165,56.58576710615307
1779965529.8752158,41.14163131139067,-8.693537956219128,56.635700687766075
1779965529.915105,41.141631301349946,-8.693538123021622,56.68634420726448
1779965529.9550436,41.14163129877296,-8.69353828278501,56.73477082606405
1779965529.9950376,41.14163130241287,-8.69353843191901,56.781613022089005
1779965530.035393,41.14163130665285,-8.693538585711059,56.82561403699219
1779965530.0754325,41.141631310602534,-8.693538749375207,56.865742723457515
1779965530.1153696,41.141631322183606,-8.693538914587032,56.901881410740316
1779965530.1553087,41.141631342268916,-8.693539082537598,56.93339152447879
1779965530.195197,41.14163136707728,-8.693539254976246,56.960593924857676
1779965530.2351341,41.14163139975642,-8.6935394386739,56.98147139232606
1779965530.2750096,41.14163144252067,-8.693539619640433,56.99795148614794
1779965530.3149412,41.14163149579029,-8.693539800521885,57.00867077987641
1779965530.354859,41.14163155603781,-8.693539990596317,57.01294961757958
1779965530.3948624,41.14163162618304,-8.69354017240567,57.01319477241486
1779965530.43544,41.14163170205931,-8.693540357963983,57.0077036190778
1779965530.4754598,41.14163178433025,-8.693540543999625,56.99694963917136
1779965530.5156975,41.14163187440713,-8.693540723502979,56.981896970421076
1779965530.5555654,41.1416319657761,-8.693540906002456,56.961636723950505
1779965530.595443,41.141632065624435,-8.693541084299532,56.93667993694544
1779965530.6353369,41.14163216732556,-8.693541260132736,56.908039406873286
1779965530.675158,41.14163227286665,-8.693541431960298,56.8752243835479
1779965530.7151697,41.14163238044794,-8.693541597190285,56.83974742051214
1779965530.7550662,41.141632482203306,-8.693541760978672,56.8022623853758
1779965530.7948909,41.14163258850606,-8.693541917326948,56.7626600144431
1779965530.835434,41.14163268620702,-8.69354207293807,56.7229812880978
1779965530.8755975,41.14163277961705,-8.693542224886254,56.683306499384344
1779965530.9155724,41.14163286992315,-8.693542374290226,56.64416581392288
1779965530.9554756,41.141632944337076,-8.693542532145553,56.607203122228384
1779965530.9953377,41.141633010484625,-8.6935426933286,56.572427096776664
1779965531.0354116,41.141633066801184,-8.69354285548727,56.540671246126294
1779965531.0752828,41.141633111129956,-8.693543023403466,56.51256783027202
1779965531.1151488,41.141633144922785,-8.693543207247556,56.48793789930642
1779965531.155014,41.14163316375245,-8.693543402374003,56.46781594119966
1779965531.1948915,41.14163317867932,-8.693543602610893,56.4524162793532
1779965531.2347846,41.14163318010018,-8.693543815022732,56.44087906554341
1779965531.2746632,41.1416331732923,-8.693544035638087,56.434551677666605
1779965531.3151174,41.14163316313674,-8.693544259801481,56.43265855591744
1779965531.3552651,41.141633141399055,-8.69354449388614,56.435142086818814
1779965531.3952305,41.14163311321031,-8.693544735192177,56.44304284825921
1779965531.435248,41.14163307754789,-8.693544981211915,56.454445905052125
1779965531.4751277,41.1416330367268,-8.693545228754505,56.47090763412416
1779965531.5150476,41.141632989424295,-8.693545479957189,56.49172627180815
1779965531.5549738,41.141632932536886,-8.693545732055297,56.51563764922321
1779965531.5948498,41.1416328742401,-8.693545979095813,56.54444044549018
1779965531.6350296,41.141632808837954,-8.693546224299679,56.57550382241607
1779965531.6747754,41.141632737690195,-8.693546463814789,56.60981352441013
1779965531.7148893,41.1416326645823,-8.693546692380245,56.64747310616076
1779965531.7550972,41.14163258875788,-8.693546912975867,56.68560773041099
1779965531.7951498,41.14163250913672,-8.693547121728672,56.72706302534789
1779965531.835138,41.14163243091949,-8.693547316863436,56.76905501447618
1779965531.875014,41.14163235569745,-8.693547497936514,56.81127033010125
1779965531.9149148,41.1416322842408,-8.693547656764535,56.85569122526795
1779965531.9549496,41.141632220454106,-8.693547799309304,56.89904528018087
1779965531.9947672,41.1416321585682,-8.693547930201598,56.94192399084568
1779965532.0347378,41.14163209907352,-8.693548049673929,56.98395086359233
1779965532.0750968,41.14163204140486,-8.693548164380411,57.02378183603287
1779965532.115195,41.14163198536673,-8.693548274765048,57.06160846166313
1779965532.1552026,41.1416319391537,-8.693548376540564,57.09710996132344
1779965532.1950643,41.141631897853244,-8.693548467624819,57.12959302868694
1779965532.2350245,41.14163186272466,-8.693548558275822,57.158316215500236
1779965532.2749047,41.14163183414948,-8.693548643382979,57.18402933515608
1779965532.3148124,41.14163181480416,-8.693548725447403,57.20496161095798
1779965532.3547304,41.14163180396262,-8.693548810833859,57.22147610317916
1779965532.394628,41.141631799606685,-8.693548886768738,57.23431986756623
1779965532.435073,41.141631807204135,-8.693548962324464,57.241457098163664
1779965532.4747343,41.1416318199682,-8.693549038527767,57.24417893216014
1779965532.5151997,41.141631837721654,-8.693549111430007,57.2426489982754
1779965532.5552294,41.14163186669768,-8.693549185252053,57.23549154493958
1779965532.5951579,41.14163190008609,-8.69354925231821,57.22440067399293
1779965532.6352057,41.14163193717275,-8.693549318744074,57.209052292630076
1779965532.6751075,41.14163198148716,-8.693549379220851,57.1893994146958
1779965532.7149966,41.14163202737693,-8.693549432631736,57.16646557394415
